LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
385,035420,NAVER,KOSPI,서비스 기타,200000,1776.36,313747.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,7.7,7.7,0.0,16.9,17.3,0.0,11.4,11.4,17.3,78.4,2.96,0.0,RR3.0 + 진입적정,0,200000.0,190700.0,227500.0,255500.0,,-1.12,1.02,219363,-21.58,특이사항 없음,0,-6.56,39.1,-5.39,,,저점 이탈,조건 미충족,CRITICAL,30.9,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",177636294050.0,37.5,10.93,0,0,-1.72,-5.44,-5.21,-8.47,-20.79,-19.68,-29.19,-57.27,-109.79,0.984,0.244,0,9.1,0,0,1.96,0.11,0,0,0,0,-1,220740.0,-8.83,-0.0514,True,X,▼,204500,▼,X,X,-0.25,250,0,-1,-1,1,267000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.65,4.0,3.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",-8.622666666666667,-18.973333333333336,14.0,0.04560714285714285,-0.04179465655360426,0.07352941176470588,OK,17.3,OK,33.214143081426485,33.214143081426485,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,7.7,7.7,7.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.957,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,13.8,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
386,328130,루닛,KOSDAQ,IT/전기전자,18000,58.84,6694.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.9,9.9,0.0,2.5,46.4,0.0,11.2,16.3,46.4,42.0,4.65,0.0,RR4.7 + 진입적정,0,18000.0,16590.0,24550.0,27100.0,,-1.63,0.66,18614,-1.74,특이사항 없음,0,-2.35,48.8,-5.78,,,,조건 미충족,CRITICAL,30.9,소프트웨어 개발 및 공급업,5883643485.0,60.6,27.49,0,0,-1.59,-5.61,-13.25,-7.56,-6.34,3.65,-3.1,-6.79,-22.8,0.801,0.573,0,12.0,0,0,1.02,0.12,0,0,0,0,-1,23296.0,-3.3,-0.1845,True,X,▼,18638,▼,X,X,-1.31,250,0,-1,-1,1,30250.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.83,5.0,4.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,-5.460217391304347,3.1239130434782605,3.0,0.0948452380952381,0.010322661202609135,0.12962962962962962,OK,46.4,OK,13.007656808596229,13.007656808596229,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,9.9,9.9,9.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,4.645,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,36.4,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
387,030000,제일기획,KOSPI,미디어·콘텐츠,19240,65.89,22133.9,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,7.5,7.5,0.0,17.7,15.2,0.0,11.2,11.0,17.7,77.9,1.39,0.0,RR1.4 + 진입적정,0,19240.0,18550.0,20200.0,21000.0,,0.01,0.75,20137,-8.22,특이사항 없음,0,-4.48,41.4,-1.47,,,,조건 미충족,CRITICAL,30.9,광고업,6589232095.0,42.5,7.6,0,1,-1.79,1.05,-4.04,-2.93,-13.33,-11.34,-23.65,-49.81,-101.45,0.855,0.225,0,6.0,0,1,1.27,0.34,0,0,0,0,-1,19911.0,-4.46,0.102,True,X,▼,19015,▲,O,X,0.05,250,0,-1,-1,1,23100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,3.59,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,광고업,-3.028,-18.434,12.0,0.021606771606771605,-0.04644233166277361,0.05263157894736842,OK,15.2,OK,33.885734480761116,33.885734480761116,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,7.5,7.5,7.5,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.391,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,5.0,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
388,232140,와이씨,KOSDAQ,조선·기계·설비,17950,148.81,14727.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,10.6,10.6,6.4,6.4,27.4,0.0,11.0,13.4,21.0,73.8,4.43,0.0,RR4.4 + 진입적정,0,17950.0,16550.0,24150.0,26200.0,,-1.83,0.7,20747,-14.62,특이사항 없음,0,-13.22,21.4,-15.4,,,저점 이탈,조건 미충족,CRITICAL,30.9,특수 목적용 기계 제조업,14880611380.0,36.6,30.37,0,0,-2.45,-15.93,-17.85,-10.21,-11.58,31.41,-5.75,-12.03,4.96,0.697,0.243,0,12.0,0,0,1.37,0.12,0,0,0,0,-1,22591.0,-13.48,-0.4925,True,X,▲,19615,▼,X,X,-0.43,250,0,1,1,1,28750.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.8,5.0,4.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.08085953044170313,-0.010876514148410087,0.06716417910447761,OK,27.4,OK,16.579000719259668,16.579000719259668,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,10.6,10.6,10.6,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,4.429,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,34.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
389,352820,하이브,KOSPI,미디어·콘텐츠,235000,517.67,101290.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,7.8,7.8,0.0,13.8,21.7,0.0,11.0,11.8,21.7,72.9,2.69,0.0,RR2.7 + 진입적정,0,235000.0,219000.0,278000.0,301000.0,,-0.64,0.72,295952,-21.84,특이사항 없음,0,-7.19,40.2,-5.12,,,저점 이탈,조건 미충족,CRITICAL,30.9,오디오물 출판 및 원판 녹음업,51766905500.0,48.1,14.11,0,0,-3.69,-2.69,-10.65,-12.31,-39.74,-20.07,-33.03,-76.22,-110.18,0.976,0.173,0,10.3,1,1,0.76,0.17,0,0,0,0,-1,267750.0,-20.6,0.0673,True,X,▼,236997,▼,X,X,-1.64,250,0,-1,-1,1,405000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.81,4.0,2.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,오디오물 출판 및 원판 녹음업,-3.028,-18.434,12.0,0.05151975683890577,-1.1865233844883534,0.034482758620689655,OK,21.7,OK,25.883200844938568,25.883200844938568,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,7.8,7.8,7.8,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.688,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,18.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
390,039490,키움증권,KOSPI,서비스 기타,390000,422.52,102290.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,11.7,11.7,6.8,0.7,38.9,0.0,10.9,15.5,38.2,52.3,3.11,0.0,RR3.1 + 진입적정,0,390000.0,357000.0,492500.0,517000.0,,-1.62,0.57,443401,-13.84,특이사항 없음,0,-6.94,39.0,-10.59,,,저점 이탈,조건 미충족,CRITICAL,30.9,금융 지원 서비스업,42252299000.0,46.4,22.93,0,0,-1.52,-15.03,-2.01,-15.13,-16.93,42.34,-35.85,-53.41,-47.77,0.682,0.314,0,12.0,1,0,1.05,0.17,10140,-390,9750,0,1,386650.0,-12.04,-0.334,False,X,▲,420624,▼,X,X,-1.01,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.46,4.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,금융 지원 서비스업,-8.622666666666667,-18.973333333333336,14.0,0.08736263736263737,-0.011531826234343559,0.2033898305084746,OK,38.9,OK,14.167645161370723,14.167645161370723,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,11.7,11.7,11.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.106,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,26.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
391,006280,녹십자,KOSPI,바이오·의약품,134300,80.94,15695.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,7.7,7.7,0.0,12.5,23.1,0.0,10.7,11.9,23.1,71.1,3.1,0.0,RR3.1 + 진입적정,0,134300.0,128100.0,153500.0,169700.0,,-0.58,0.95,148717,-20.82,특이사항 없음,0,-3.51,37.8,-4.2,,,,조건 미충족,CRITICAL,30.9,의약품 제조업,8094487650.0,59.6,12.6,0,0,-3.17,0.07,-2.04,-10.23,-22.95,0.22,-30.95,-59.43,-89.89,0.968,0.292,0,10.4,0,0,0.91,0.1,0,0,0,0,-1,145520.0,-9.69,0.1102,True,X,▼,137214,▲,X,X,1.01,250,0,-1,-1,1,178600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.62,5.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,의약품 제조업,-4.465625,-20.19125,13.0,0.05180299968088501,0.15185380184920746,0.05263157894736842,OK,23.1,OK,29.21544114933838,29.21544114933838,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,7.7,7.7,7.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.097,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,14.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
392,046970,우리로,KOSDAQ,기타,7780,121.47,3409.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,15.4,15.4,20.9,0.0,19.6,0.0,10.6,13.5,20.9,73.9,7.2,0.0,RR7.2 + 진입적정,0,7780.0,6610.0,16200.0,20300.0,,-2.54,0.19,8507,-9.68,특이사항 없음,0,-14.78,42.8,-16.92,,,저점 이탈,조건 미충족,CRITICAL,30.9,기타 전문 도매업,12147013035.0,64.9,54.78,0,0,-1.77,-21.41,-6.83,-45.21,420.4,477.58,-40.75,419.95,451.13,0.546,0.287,0,12.0,0,0,1.73,0.08,0,0,0,0,-1,11142.0,-8.55,-0.268,False,O,▲,8605,▼,X,X,-2.02,247,0,1,1,1,25500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,7.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 전문 도매업,-3.9532,-1.33936,6.0,0.1442343004039662,0.010116932770637087,0.28865979381443296,OK,19.6,OK,5.0,5.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,15.4,15.4,15.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,7.197,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,108.2,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
393,090430,아모레퍼시픽,KOSPI,화학·소재,120400,213.08,70425.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.4,9.4,0.0,0.0,47.1,0.0,10.4,15.7,47.1,41.1,5.97,0.0,RR6.0 + 진입적정,0,120400.0,114500.0,155600.0,163500.0,,-1.63,0.52,137102,-8.15,특이사항 없음,0,-8.73,29.3,-8.88,,,저점 이탈,조건 미충족,CRITICAL,30.9,기타 화학제품 제조업,21307994950.0,28.0,24.9,0,0,-1.31,-5.86,-11.01,-9.61,-25.22,-2.59,-30.33,-61.7,-92.7,0.903,0.501,0,12.0,0,0,0.84,0.06,0,0,0,0,-1,137175.0,-12.18,0.016,True,X,▼,121667,▼,X,X,-0.08,250,0,-1,-1,1,169000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.9,4.0,6.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 화학제품 제조업,-8.170697674418605,-7.311162790697674,11.0,0.0606015662078785,-0.43920035346151265,0.0,OK,47.1,OK,13.602993434231124,13.602993434231124,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,9.4,9.4,9.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,5.966,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,29.2,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
394,200670,휴메딕스,KOSDAQ,바이오·의약품,29200,58.97,3279.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.4,9.4,0.0,0.0,47.0,0.0,10.4,15.7,47.0,41.2,3.31,0.0,RR3.3 + 진입적정,0,29200.0,26600.0,37800.0,46900.0,,-1.89,3.83,37204,-31.45,특이사항 없음,0,-20.09,24.2,-15.42,,,MFI 약세,조건 미충족,CRITICAL,30.9,의약품 제조업,5896783025.0,23.2,20.84,0,0,-7.59,-14.12,-17.4,-16.81,-30.31,-35.04,-12.35,-30.76,-61.49,0.978,0.024,0,11.5,0,0,0.7,0.17,0,0,0,0,-1,34445.0,-21.51,-0.2867,False,X,▼,32449,▼,X,X,-3.64,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.9,6.0,3.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,의약품 제조업,-4.465625,-20.19125,13.0,0.057485322896281804,-0.09136073828363679,0.07692307692307693,OK,47.0,OK,12.0,12.0,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,9.4,9.4,9.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.308,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,29.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
395,207940,삼성바이오로직스,KOSPI,바이오·의약품,1386000,748.45,641592.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,7.1,7.1,0.0,14.5,17.4,0.0,10.4,10.6,17.4,78.2,3.21,0.0,RR3.2 + 진입적정,0,1386000.0,1315000.0,1614000.0,1778000.0,,-0.82,0.8,1568620,-21.56,특이사항 없음,0,-7.76,22.5,-7.05,,,저점 이탈,조건 미충족,CRITICAL,30.9,기초 의약물질 제조업,74844527500.0,34.8,16.46,0,0,-2.33,-4.94,-5.71,-14.23,-18.95,-22.87,-34.95,-55.43,-112.98,1.0,0.063,0,6.0,0,1,0.83,0.12,0,0,0,0,-1,1514500.0,-11.64,-0.0005,True,X,▼,1415090,▼,X,X,-0.28,250,0,-1,-1,1,1987000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.12,4.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기초 의약물질 제조업,-4.465625,-20.19125,13.0,0.026901669758812613,-0.5431783329847618,0.0,OK,17.4,OK,26.5510799590879,26.5510799590879,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,7.1,7.1,7.1,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.211,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,16.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
396,017800,현대엘리베이터,KOSPI,조선·기계·설비,86900,215.65,33971.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,6.9,6.9,0.0,16.2,14.2,0.0,10.4,10.1,16.2,79.8,2.77,0.0,RR2.8 + 진입적정,0,86900.0,80700.0,104100.0,113400.0,,-1.92,1.02,94300,-1.9,특이사항 없음,0,-11.96,31.2,-10.23,,,저점 이탈,조건 미충족,CRITICAL,30.9,일반 목적용 기계 제조업,21565126800.0,35.1,16.24,0,0,-3.55,-9.95,-11.96,-12.66,-15.88,9.17,-33.38,-52.36,-80.94,0.879,0.537,0,8.5,0,1,1.15,0.18,0,0,0,0,-1,99430.0,-7.85,-0.2054,True,X,▼,91944,▼,X,X,-0.67,250,0,-1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.13,5.0,2.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,일반 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.042495479204339964,-0.08405679142087559,0.125,OK,14.2,OK,25.341211648458973,25.341211648458973,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,6.9,6.9,6.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.774,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,19.8,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
397,171090,선익시스템,KOSDAQ,조선·기계·설비,84100,86.21,8496.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,8.4,8.4,0.0,0.0,42.2,0.0,9.4,14.1,42.2,47.2,5.87,0.0,RR5.9 + 진입적정,0,84100.0,77300.0,124000.0,144000.0,,-0.65,0.48,108269,-26.03,특이사항 없음,0,-16.19,22.1,-15.57,,,저점 이탈,조건 미충족,CRITICAL,30.9,특수 목적용 기계 제조업,8620598300.0,25.3,41.21,0,0,-2.44,-6.56,-17.95,-13.74,-15.9,85.45,-9.28,-16.35,59.0,0.657,0.21,0,12.0,0,0,1.35,0.1,0,0,0,0,-1,103820.0,-22.32,0.0388,False,X,▲,85730,▼,X,X,-3.25,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.09,5.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.08204518430439953,-0.03942391460985206,0.30158730158730157,OK,42.2,OK,9.005177460560954,9.005177460560954,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,8.4,8.4,8.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,5.868,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,47.4,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
398,251270,넷마블,KOSPI,인터넷/플랫폼·게임,42350,67.28,34699.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,6.1,6.1,0.0,13.0,14.4,0.0,9.1,9.1,14.4,82.0,4.52,0.0,밸런스우수 + RR4.5 + 진입적정,0,42350.0,39950.0,53200.0,55100.0,,-0.65,0.58,50701,-16.04,특이사항 없음,0,-16.77,22.9,-10.91,,,저점 이탈,조건 미충족,CRITICAL,30.9,소프트웨어 개발 및 공급업,6728125825.0,32.7,31.67,0,0,-1.97,-0.94,-14.7,-18.4,-25.96,-19.33,-39.12,-62.44,-109.44,0.975,0.065,0,8.8,0,0,1.34,0.1,0,0,0,0,-1,47440.0,-16.47,0.2247,True,X,▼,41456,▼,O,X,0.58,250,0,-1,-1,1,58900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.67,5.0,4.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,소프트웨어 개발 및 공급업,-1.83,-27.893333333333334,15.0,0.04385225164445944,-0.8625831360997268,0.05263157894736842,OK,14.4,OK,25.179263379231422,25.179263379231422,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,6.1,6.1,6.1,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,4.521,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,25.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
